Local Date,Local Time,Close,Net,%Chg,Open,Low,High,Volume
2021-08-09 14:30:00,2021-08-09 14:30:00,17420,-45,-0.00257658173489837,17470,17410,17470,975
2021-08-09 14:00:00,2021-08-09 14:00:00,17465,0,0,17465,17420,17475,829
2021-08-09 13:30:00,2021-08-09 13:30:00,17465,-20,-0.00114383757506434,17490,17465,17490,460
2021-08-09 13:00:00,2021-08-09 13:00:00,17485,-40,-0.00228245363766049,17520,17470,17540,464
2021-08-09 12:30:00,2021-08-09 12:30:00,17525,50,0.00286123032904149,17480,17450,17535,767
2021-08-09 12:00:00,2021-08-09 12:00:00,17475,-75,-0.00427350427350427,17545,17440,17545,861
2021-08-09 11:30:00,2021-08-09 11:30:00,17550,45,0.0025706940874036,17505,17455,17555,754
2021-08-09 11:00:00,2021-08-09 11:00:00,17505,-45,-0.00256410256410256,17555,17505,17560,560
2021-08-09 10:30:00,2021-08-09 10:30:00,17550,45,0.0025706940874036,17505,17485,17565,1149
2021-08-09 10:00:00,2021-08-09 10:00:00,17505,40,0.00229029487546522,17460,17420,17525,1507
2021-08-09 09:30:00,2021-08-09 09:30:00,17465,100,0.00575871004894904,17615,17445,17630,3125
2021-08-06 17:00:00,2021-08-06 17:00:00,17365,-5,-0.000287852619458837,17370,17300,17390,8169
2021-08-06 16:30:00,2021-08-06 16:30:00,17370,40,0.00230813618003462,17325,17270,17395,2098
2021-08-06 16:00:00,2021-08-06 16:00:00,17330,-90,-0.00516647531572905,17425,17285,17435,1637
2021-08-06 15:30:00,2021-08-06 15:30:00,17420,165,0.00956244566792234,17260,17260,17430,1864
2021-08-06 15:00:00,2021-08-06 15:00:00,17255,55,0.00319767441860465,17195,17175,17255,960
2021-08-06 14:30:00,2021-08-06 14:30:00,17200,-15,-0.000871333139703747,17210,17185,17265,781
2021-08-06 14:00:00,2021-08-06 14:00:00,17215,-30,-0.00173963467671789,17245,17190,17245,541
2021-08-06 13:30:00,2021-08-06 13:30:00,17245,50,0.00290782204129107,17200,17170,17250,641
2021-08-06 13:00:00,2021-08-06 13:00:00,17195,85,0.00496785505552309,17105,17070,17230,723
2021-08-06 12:30:00,2021-08-06 12:30:00,17110,-60,-0.0034944670937682,17170,17000,17195,2727
2021-08-06 12:00:00,2021-08-06 12:00:00,17170,-115,-0.00665316748625976,17290,17120,17315,2115
2021-08-06 11:30:00,2021-08-06 11:30:00,17285,-5,-0.000289184499710815,17300,17265,17335,1004
2021-08-06 11:00:00,2021-08-06 11:00:00,17290,-50,-0.00288350634371396,17335,17270,17335,940
2021-08-06 10:30:00,2021-08-06 10:30:00,17340,-15,-0.000864304235090752,17365,17265,17380,2357
2021-08-06 10:00:00,2021-08-06 10:00:00,17355,10,0.000576535024502739,17340,17220,17405,1902
2021-08-06 09:30:00,2021-08-06 09:30:00,17345,30,0.00173260179035518,17880,17315,17880,4252
2021-08-05 17:00:00,2021-08-05 17:00:00,17315,15,0.000867052023121387,17300,17250,17390,8047
2021-08-05 16:30:00,2021-08-05 16:30:00,17300,-135,-0.00774304559793519,17425,17290,17440,1669
2021-08-05 16:00:00,2021-08-05 16:00:00,17435,0,0,17430,17415,17475,1211
2021-08-05 15:30:00,2021-08-05 15:30:00,17435,-30,-0.00171772115659891,17465,17420,17470,891
2021-08-05 15:00:00,2021-08-05 15:00:00,17465,5,0.000286368843069874,17460,17450,17495,481
2021-08-05 14:30:00,2021-08-05 14:30:00,17460,-50,-0.00285551113649343,17500,17450,17510,460
2021-08-05 14:00:00,2021-08-05 14:00:00,17510,45,0.00257658173489837,17460,17455,17530,777
2021-08-05 13:30:00,2021-08-05 13:30:00,17465,0,0,17465,17435,17480,1061
2021-08-05 13:00:00,2021-08-05 13:00:00,17465,-10,-0.000572246065808298,17475,17435,17495,502
2021-08-05 12:30:00,2021-08-05 12:30:00,17475,50,0.00286944045911047,17430,17430,17485,659
2021-08-05 12:00:00,2021-08-05 12:00:00,17425,5,0.000287026406429392,17425,17420,17490,739
2021-08-05 11:30:00,2021-08-05 11:30:00,17420,-25,-0.00143307537976498,17450,17410,17470,672
2021-08-05 11:00:00,2021-08-05 11:00:00,17445,125,0.00721709006928406,17315,17310,17445,1428
2021-08-05 10:30:00,2021-08-05 10:30:00,17320,-85,-0.00488365412237863,17405,17285,17405,1710
2021-08-05 10:00:00,2021-08-05 10:00:00,17405,-25,-0.00143430866322433,17430,17400,17480,1194
2021-08-05 09:30:00,2021-08-05 09:30:00,17430,-80,-0.00456881781838949,17515,17375,17550,2264
2021-08-04 17:00:00,2021-08-04 17:00:00,17510,-45,-0.00256337225861578,17555,17510,17620,9090
2021-08-04 16:30:00,2021-08-04 16:30:00,17555,40,0.00228375677990294,17515,17515,17575,1145
2021-08-04 16:00:00,2021-08-04 16:00:00,17515,-10,-0.000570613409415121,17525,17465,17540,1228
2021-08-04 15:30:00,2021-08-04 15:30:00,17525,5,0.000285388127853881,17520,17520,17560,1180
2021-08-04 15:00:00,2021-08-04 15:00:00,17520,5,0.000285469597487868,17515,17505,17535,602
2021-08-04 14:30:00,2021-08-04 14:30:00,17515,-60,-0.00341394025604552,17570,17510,17580,737
2021-08-04 14:00:00,2021-08-04 14:00:00,17575,15,0.000854214123006834,17560,17535,17585,637
2021-08-04 13:30:00,2021-08-04 13:30:00,17560,-10,-0.000569151963574274,17565,17555,17610,810
2021-08-04 13:00:00,2021-08-04 13:00:00,17570,-60,-0.00340328984685196,17620,17550,17650,1165
2021-08-04 12:30:00,2021-08-04 12:30:00,17630,5,0.000283687943262411,17620,17610,17640,561
2021-08-04 12:00:00,2021-08-04 12:00:00,17625,-30,-0.00169923534409516,17650,17620,17650,566
2021-08-04 11:30:00,2021-08-04 11:30:00,17655,40,0.00227079193868862,17620,17605,17670,1004
2021-08-04 11:00:00,2021-08-04 11:00:00,17615,0,0,17620,17595,17640,1094
2021-08-04 10:30:00,2021-08-04 10:30:00,17615,115,0.00657142857142857,17505,17485,17615,997
2021-08-04 10:00:00,2021-08-04 10:00:00,17500,-110,-0.00624645088018171,17620,17490,17650,1251
2021-08-04 09:30:00,2021-08-04 09:30:00,17610,235,0.0135251798561151,17525,17435,17625,2045
2021-08-03 17:00:00,2021-08-03 17:00:00,17375,-165,-0.00940706955530217,17545,17375,17555,8223
2021-08-03 16:30:00,2021-08-03 16:30:00,17540,155,0.0089157319528329,17385,17380,17540,1335
2021-08-03 16:00:00,2021-08-03 16:00:00,17385,-120,-0.00685518423307626,17510,17380,17555,1866
2021-08-03 15:30:00,2021-08-03 15:30:00,17505,5,0.000285714285714286,17500,17410,17520,1437
2021-08-03 15:00:00,2021-08-03 15:00:00,17500,-5,-0.000285632676378178,17510,17455,17530,964
2021-08-03 14:30:00,2021-08-03 14:30:00,17505,-75,-0.00426621160409556,17575,17500,17630,812
2021-08-03 14:00:00,2021-08-03 14:00:00,17580,-40,-0.00227014755959137,17620,17520,17620,1237
2021-08-03 13:30:00,2021-08-03 13:30:00,17620,-60,-0.00339366515837104,17680,17610,17685,532
2021-08-03 13:00:00,2021-08-03 13:00:00,17680,-10,-0.000565291124929339,17685,17620,17700,974
2021-08-03 12:30:00,2021-08-03 12:30:00,17690,-105,-0.00590053385782523,17790,17660,17790,861
2021-08-03 12:00:00,2021-08-03 12:00:00,17795,105,0.00593555681175806,17685,17655,17805,1681
2021-08-03 11:30:00,2021-08-03 11:30:00,17690,-60,-0.00338028169014085,17750,17625,17765,2231
2021-08-03 11:00:00,2021-08-03 11:00:00,17750,-160,-0.00893355667225014,17905,17735,17940,1748
2021-08-03 10:30:00,2021-08-03 10:30:00,17910,-90,-0.005,18005,17870,18030,1708
2021-08-03 10:00:00,2021-08-03 10:00:00,18000,35,0.00194823267464514,17975,17835,18045,4160
2021-08-03 09:30:00,2021-08-03 09:30:00,17965,235,0.0132543711223914,18000,17760,18000,12273
2021-08-02 17:00:00,2021-08-02 17:00:00,17730,70,0.00396375990939977,17665,17640,17795,8310
2021-08-02 16:30:00,2021-08-02 16:30:00,17660,35,0.00198581560283688,17630,17630,17710,2225
2021-08-02 16:00:00,2021-08-02 16:00:00,17625,110,0.00628033114473309,17515,17505,17640,1469
2021-08-02 15:30:00,2021-08-02 15:30:00,17515,65,0.00372492836676218,17455,17455,17530,775
2021-08-02 15:00:00,2021-08-02 15:00:00,17450,-110,-0.00626423690205011,17550,17440,17550,910
2021-08-02 14:30:00,2021-08-02 14:30:00,17560,15,0.00085494442861214,17545,17520,17565,426
2021-08-02 14:00:00,2021-08-02 14:00:00,17545,45,0.00257142857142857,17500,17480,17555,519
2021-08-02 13:30:00,2021-08-02 13:30:00,17500,-75,-0.0042674253200569,17570,17495,17570,683
2021-08-02 13:00:00,2021-08-02 13:00:00,17575,-80,-0.00453129425092042,17655,17575,17660,472
2021-08-02 12:30:00,2021-08-02 12:30:00,17655,40,0.00227079193868862,17615,17585,17655,620
2021-08-02 12:00:00,2021-08-02 12:00:00,17615,25,0.00142126208072769,17595,17595,17675,1014
2021-08-02 11:30:00,2021-08-02 11:30:00,17590,35,0.00199373397892338,17560,17545,17600,750
2021-08-02 11:00:00,2021-08-02 11:00:00,17555,-55,-0.00312322544009086,17610,17515,17610,838
2021-08-02 10:30:00,2021-08-02 10:30:00,17610,-5,-0.000283848992336077,17610,17515,17610,1166
2021-08-02 10:00:00,2021-08-02 10:00:00,17615,0,0,17620,17585,17645,1399
2021-08-02 09:30:00,2021-08-02 09:30:00,17615,200,0.0114843525696239,17560,17500,17630,1816
2021-07-30 17:00:00,2021-07-30 17:00:00,17415,-50,-0.00286286859433152,17465,17130,17515,12221
2021-07-30 16:30:00,2021-07-30 16:30:00,17465,85,0.00489067894131185,17385,17380,17480,2849
2021-07-30 16:00:00,2021-07-30 16:00:00,17380,-10,-0.000575043128234618,17395,17325,17395,1406
2021-07-30 15:30:00,2021-07-30 15:30:00,17390,115,0.00665701881331404,17280,17270,17430,2259
2021-07-30 15:00:00,2021-07-30 15:00:00,17275,110,0.0064083891639965,17170,17150,17300,2367
2021-07-30 14:30:00,2021-07-30 14:30:00,17165,-50,-0.00290444379901249,17215,17150,17215,788
2021-07-30 14:00:00,2021-07-30 14:00:00,17215,0,0,17205,17185,17230,488
2021-07-30 13:30:00,2021-07-30 13:30:00,17215,55,0.00320512820512821,17160,17150,17215,782
2021-07-30 13:00:00,2021-07-30 13:00:00,17160,60,0.00350877192982456,17095,17075,17160,622
2021-07-30 12:30:00,2021-07-30 12:30:00,17100,-5,-0.000292312189418299,17110,17070,17130,484
2021-07-30 12:00:00,2021-07-30 12:00:00,17105,-55,-0.00320512820512821,17165,17065,17170,674
2021-07-30 11:30:00,2021-07-30 11:30:00,17160,55,0.00321543408360129,17100,17100,17165,973
2021-07-30 11:00:00,2021-07-30 11:00:00,17105,35,0.00205038078500293,17075,17065,17110,896
2021-07-30 10:30:00,2021-07-30 10:30:00,17070,65,0.00382240517494854,17005,16980,17100,1133
2021-07-30 10:00:00,2021-07-30 10:00:00,17005,-80,-0.00468247000292654,17085,16915,17105,1518
2021-07-30 09:30:00,2021-07-30 09:30:00,17085,-15,-0.00087719298245614,16965,16945,17215,2146
2021-07-29 17:00:00,2021-07-29 17:00:00,17100,-50,-0.00291545189504373,17145,17100,17175,8225
2021-07-29 16:30:00,2021-07-29 16:30:00,17150,165,0.00971445392993818,16985,16960,17175,2129
2021-07-29 16:00:00,2021-07-29 16:00:00,16985,25,0.00147405660377359,16955,16910,17075,2206
2021-07-29 15:30:00,2021-07-29 15:30:00,16960,15,0.000885216878135143,16945,16885,16970,1629
2021-07-29 15:00:00,2021-07-29 15:00:00,16945,-10,-0.000589796520200531,16960,16940,16985,1098
2021-07-29 14:30:00,2021-07-29 14:30:00,16955,-30,-0.00176626435089785,16980,16945,16985,972
2021-07-29 14:00:00,2021-07-29 14:00:00,16985,15,0.000883912787271656,16975,16935,17000,962
2021-07-29 13:30:00,2021-07-29 13:30:00,16970,-40,-0.00235155790711346,17015,16970,17015,660
2021-07-29 13:00:00,2021-07-29 13:00:00,17010,35,0.00206185567010309,16980,16970,17015,726
2021-07-29 12:30:00,2021-07-29 12:30:00,16975,-5,-0.000294464075382803,16980,16960,17015,966
2021-07-29 12:00:00,2021-07-29 12:00:00,16980,10,0.000589275191514437,16970,16930,17015,1238
2021-07-29 11:30:00,2021-07-29 11:30:00,16970,-120,-0.00702165008777063,17085,16970,17100,1368
2021-07-29 11:00:00,2021-07-29 11:00:00,17090,-25,-0.00146070698217937,17105,17065,17115,1267
2021-07-29 10:30:00,2021-07-29 10:30:00,17115,-120,-0.00696257615317668,17235,17065,17240,1337
2021-07-29 10:00:00,2021-07-29 10:00:00,17235,80,0.00466336345088895,17170,17120,17250,896
2021-07-29 09:30:00,2021-07-29 09:30:00,17155,65,0.00380339379754242,17160,17130,17345,2789
2021-07-28 17:00:00,2021-07-28 17:00:00,17090,-50,-0.0029171528588098,17140,17090,17195,10518
2021-07-28 16:30:00,2021-07-28 16:30:00,17140,-85,-0.00493468795355588,17230,17130,17245,1543
2021-07-28 16:00:00,2021-07-28 16:00:00,17225,15,0.000871586287042417,17215,17195,17265,1362
2021-07-28 15:30:00,2021-07-28 15:30:00,17210,-100,-0.00577700751010976,17305,17205,17305,1732
2021-07-28 15:00:00,2021-07-28 15:00:00,17310,10,0.000578034682080925,17295,17295,17325,510
2021-07-28 14:30:00,2021-07-28 14:30:00,17300,10,0.000578368999421631,17290,17270,17310,459
2021-07-28 14:00:00,2021-07-28 14:00:00,17290,-85,-0.00489208633093525,17375,17285,17375,691
2021-07-28 13:30:00,2021-07-28 13:30:00,17375,-5,-0.000287686996547756,17385,17355,17395,846
2021-07-28 13:00:00,2021-07-28 13:00:00,17380,35,0.00201787258575958,17350,17315,17395,808
2021-07-28 12:30:00,2021-07-28 12:30:00,17345,-35,-0.00201380897583429,17385,17340,17395,659
2021-07-28 12:00:00,2021-07-28 12:00:00,17380,40,0.00230680507497117,17335,17305,17395,809
2021-07-28 11:30:00,2021-07-28 11:30:00,17340,60,0.00347222222222222,17275,17265,17360,793
2021-07-28 11:00:00,2021-07-28 11:00:00,17280,-55,-0.00317277184886069,17335,17250,17345,795
2021-07-28 10:30:00,2021-07-28 10:30:00,17335,-20,-0.00115240564678767,17350,17270,17360,982
2021-07-28 10:00:00,2021-07-28 10:00:00,17355,0,0,17360,17305,17410,1173
2021-07-28 09:30:00,2021-07-28 09:30:00,17355,-160,-0.00913502711961176,17415,17295,17495,2656
2021-07-27 17:00:00,2021-07-27 17:00:00,17515,-40,-0.00227855311876958,17555,17435,17555,5638
2021-07-27 16:30:00,2021-07-27 16:30:00,17555,75,0.00429061784897025,17480,17480,17575,1383
2021-07-27 16:00:00,2021-07-27 16:00:00,17480,-5,-0.000285959393766085,17480,17450,17510,1299
2021-07-27 15:30:00,2021-07-27 15:30:00,17485,0,0,17480,17460,17490,394
2021-07-27 15:00:00,2021-07-27 15:00:00,17485,0,0,17480,17470,17490,402
2021-07-27 14:30:00,2021-07-27 14:30:00,17485,20,0.00114514743773261,17460,17455,17490,390
2021-07-27 14:00:00,2021-07-27 14:00:00,17465,55,0.00315910396323952,17410,17405,17470,510
2021-07-27 13:30:00,2021-07-27 13:30:00,17410,5,0.000287273771904625,17410,17400,17435,359
2021-07-27 13:00:00,2021-07-27 13:00:00,17405,55,0.0031700288184438,17360,17360,17430,491
2021-07-27 12:30:00,2021-07-27 12:30:00,17350,-10,-0.000576036866359447,17355,17315,17365,442
2021-07-27 12:00:00,2021-07-27 12:00:00,17360,45,0.00259890268553278,17320,17315,17370,458
2021-07-27 11:30:00,2021-07-27 11:30:00,17315,40,0.00231548480463097,17280,17255,17330,640
2021-07-27 11:00:00,2021-07-27 11:00:00,17275,20,0.00115908432338453,17255,17250,17330,546
2021-07-27 10:30:00,2021-07-27 10:30:00,17255,-60,-0.00346520358071037,17310,17240,17360,830
2021-07-27 10:00:00,2021-07-27 10:00:00,17315,-5,-0.000288683602771363,17315,17250,17335,720
2021-07-27 09:30:00,2021-07-27 09:30:00,17320,-160,-0.0091533180778032,17470,17200,17470,2226
2021-07-26 17:00:00,2021-07-26 17:00:00,17480,10,0.000572409845449342,17470,17455,17545,4880
2021-07-26 16:30:00,2021-07-26 16:30:00,17470,-80,-0.00455840455840456,17545,17465,17560,1050
2021-07-26 16:00:00,2021-07-26 16:00:00,17550,80,0.00457927876359473,17480,17480,17565,1196
2021-07-26 15:30:00,2021-07-26 15:30:00,17470,-135,-0.00766827605793809,17605,17460,17610,980
2021-07-26 15:00:00,2021-07-26 15:00:00,17605,-70,-0.00396039603960396,17680,17595,17685,574
2021-07-26 14:30:00,2021-07-26 14:30:00,17675,15,0.000849377123442809,17655,17650,17695,369
2021-07-26 14:00:00,2021-07-26 14:00:00,17660,70,0.00397953382603752,17595,17595,17660,784
2021-07-26 13:30:00,2021-07-26 13:30:00,17590,10,0.000568828213879408,17580,17555,17600,342
2021-07-26 13:00:00,2021-07-26 13:00:00,17580,-5,-0.000284333238555587,17590,17565,17640,639
2021-07-26 12:30:00,2021-07-26 12:30:00,17585,-15,-0.000852272727272727,17615,17585,17640,323
2021-07-26 12:00:00,2021-07-26 12:00:00,17600,35,0.00199259891830344,17565,17560,17645,509
2021-07-26 11:30:00,2021-07-26 11:30:00,17565,50,0.00285469597487868,17510,17495,17570,752
2021-07-26 11:00:00,2021-07-26 11:00:00,17515,55,0.00315005727376861,17460,17440,17515,638
2021-07-26 10:30:00,2021-07-26 10:30:00,17460,-70,-0.00399315459212778,17525,17450,17530,817
2021-07-26 10:00:00,2021-07-26 10:00:00,17530,50,0.0028604118993135,17485,17480,17550,729
2021-07-26 09:30:00,2021-07-26 09:30:00,17480,100,0.00575373993095512,17400,17395,17550,1807
2021-07-23 17:00:00,2021-07-23 17:00:00,17380,-5,-0.000287604256542997,17380,17350,17400,5180
2021-07-23 16:30:00,2021-07-23 16:30:00,17385,65,0.00375288683602771,17320,17295,17390,1123
2021-07-23 16:00:00,2021-07-23 16:00:00,17320,-60,-0.00345224395857307,17375,17305,17395,1304
2021-07-23 15:30:00,2021-07-23 15:30:00,17380,-40,-0.00229621125143513,17410,17360,17410,697
2021-07-23 15:00:00,2021-07-23 15:00:00,17420,70,0.00403458213256484,17350,17325,17425,1098
2021-07-23 14:30:00,2021-07-23 14:30:00,17350,70,0.00405092592592593,17285,17285,17355,715
2021-07-23 14:00:00,2021-07-23 14:00:00,17280,0,0,17285,17265,17290,459
2021-07-23 13:30:00,2021-07-23 13:30:00,17280,-25,-0.0014446691707599,17305,17255,17305,642
2021-07-23 13:00:00,2021-07-23 13:00:00,17305,10,0.000578201792425557,17300,17275,17320,420
2021-07-23 12:30:00,2021-07-23 12:30:00,17295,-45,-0.00259515570934256,17340,17295,17360,548
2021-07-23 12:00:00,2021-07-23 12:00:00,17340,20,0.00115473441108545,17330,17285,17355,971
2021-07-23 11:30:00,2021-07-23 11:30:00,17320,55,0.00318563567911961,17270,17265,17335,642
2021-07-23 11:00:00,2021-07-23 11:00:00,17265,-15,-0.000868055555555556,17285,17260,17300,546
2021-07-23 10:30:00,2021-07-23 10:30:00,17280,-75,-0.00432152117545376,17345,17270,17355,695
2021-07-23 10:00:00,2021-07-23 10:00:00,17355,65,0.0037593984962406,17300,17240,17355,1176
2021-07-23 09:30:00,2021-07-23 09:30:00,17290,85,0.004940424295263,17225,17100,17330,2316
2021-07-22 17:00:00,2021-07-22 17:00:00,17205,-130,-0.0074992789154889,17335,17205,17360,9264
2021-07-22 16:30:00,2021-07-22 16:30:00,17335,0,0,17350,17305,17355,935
2021-07-22 16:00:00,2021-07-22 16:00:00,17335,-15,-0.000864553314121037,17345,17290,17390,1101
2021-07-22 15:30:00,2021-07-22 15:30:00,17350,-35,-0.00201322979580098,17385,17345,17415,757
2021-07-22 15:00:00,2021-07-22 15:00:00,17385,-20,-0.0011490950876185,17400,17360,17400,753
2021-07-22 14:30:00,2021-07-22 14:30:00,17405,-30,-0.00172067679954115,17430,17405,17440,193
2021-07-22 14:00:00,2021-07-22 14:00:00,17435,-35,-0.0020034344590727,17465,17405,17465,464
2021-07-22 13:30:00,2021-07-22 13:30:00,17470,-15,-0.000857878181298256,17475,17450,17475,427
2021-07-22 13:00:00,2021-07-22 13:00:00,17485,45,0.0025802752293578,17445,17445,17515,351
2021-07-22 12:30:00,2021-07-22 12:30:00,17440,-35,-0.00200286123032904,17475,17425,17480,511
2021-07-22 12:00:00,2021-07-22 12:00:00,17475,-35,-0.0019988577955454,17505,17460,17515,546
2021-07-22 11:30:00,2021-07-22 11:30:00,17510,25,0.00142979696883043,17490,17480,17530,560
2021-07-22 11:00:00,2021-07-22 11:00:00,17485,-35,-0.00199771689497717,17520,17435,17530,514
2021-07-22 10:30:00,2021-07-22 10:30:00,17520,-85,-0.00482817381425731,17595,17505,17595,736
2021-07-22 10:00:00,2021-07-22 10:00:00,17605,150,0.00859352621025494,17450,17450,17610,930
2021-07-22 09:30:00,2021-07-22 09:30:00,17455,205,0.0118840579710145,17375,17370,17510,1764
2021-07-21 17:00:00,2021-07-21 17:00:00,17250,-95,-0.00547708273277602,17335,17250,17380,7245
2021-07-21 16:30:00,2021-07-21 16:30:00,17345,-5,-0.000288184438040346,17350,17345,17410,1154
2021-07-21 16:00:00,2021-07-21 16:00:00,17350,55,0.00318010985834056,17290,17285,17400,1460
2021-07-21 15:30:00,2021-07-21 15:30:00,17295,-20,-0.00115506786023679,17320,17265,17325,580
2021-07-21 15:00:00,2021-07-21 15:00:00,17315,25,0.00144592249855408,17290,17280,17335,671
2021-07-21 14:30:00,2021-07-21 14:30:00,17290,50,0.00290023201856148,17245,17240,17295,435
2021-07-21 14:00:00,2021-07-21 14:00:00,17240,-10,-0.000579710144927536,17250,17210,17255,530
2021-07-21 13:30:00,2021-07-21 13:30:00,17250,-90,-0.00519031141868512,17335,17245,17335,525
2021-07-21 13:00:00,2021-07-21 13:00:00,17340,50,0.00289184499710815,17290,17270,17340,521
2021-07-21 12:30:00,2021-07-21 12:30:00,17290,20,0.00115807759119861,17275,17255,17305,351
2021-07-21 12:00:00,2021-07-21 12:00:00,17270,-5,-0.000289435600578871,17275,17215,17280,551
2021-07-21 11:30:00,2021-07-21 11:30:00,17275,-5,-0.000289351851851852,17270,17230,17280,603
2021-07-21 11:00:00,2021-07-21 11:00:00,17280,-75,-0.00432152117545376,17355,17280,17365,740
2021-07-21 10:30:00,2021-07-21 10:30:00,17355,5,0.000288184438040346,17345,17320,17365,750
2021-07-21 10:00:00,2021-07-21 10:00:00,17350,150,0.00872093023255814,17215,17185,17360,1968
2021-07-21 09:30:00,2021-07-21 09:30:00,17200,145,0.00850190559953093,17090,17075,17250,2939
2021-07-20 17:00:00,2021-07-20 17:00:00,17055,70,0.00412128348542832,16980,16950,17075,10290
2021-07-20 16:30:00,2021-07-20 16:30:00,16985,5,0.000294464075382803,16990,16925,17055,2216
2021-07-20 16:00:00,2021-07-20 16:00:00,16980,-65,-0.003813435024934,17045,16935,17065,2382
2021-07-20 15:30:00,2021-07-20 15:30:00,17045,-35,-0.00204918032786885,17085,17045,17125,814
2021-07-20 15:00:00,2021-07-20 15:00:00,17080,-120,-0.00697674418604651,17195,17060,17200,1057
2021-07-20 14:30:00,2021-07-20 14:30:00,17200,25,0.00145560407569141,17180,17155,17210,868
2021-07-20 14:00:00,2021-07-20 14:00:00,17175,105,0.00615114235500879,17075,17075,17185,1028
2021-07-20 13:30:00,2021-07-20 13:30:00,17070,45,0.0026431718061674,17025,16965,17070,813
2021-07-20 13:00:00,2021-07-20 13:00:00,17025,-35,-0.00205158264947245,17065,17010,17080,486
2021-07-20 12:30:00,2021-07-20 12:30:00,17060,110,0.00648967551622419,16945,16940,17075,850
2021-07-20 12:00:00,2021-07-20 12:00:00,16950,-135,-0.00790166812993854,17090,16925,17090,1084
2021-07-20 11:30:00,2021-07-20 11:30:00,17085,-110,-0.00639720849084036,17195,17065,17195,879
2021-07-20 11:00:00,2021-07-20 11:00:00,17195,-20,-0.001161777519605,17230,17180,17250,742
2021-07-20 10:30:00,2021-07-20 10:30:00,17215,-30,-0.00173963467671789,17240,17215,17315,843
2021-07-20 10:00:00,2021-07-20 10:00:00,17245,-35,-0.00202546296296296,17295,17200,17325,899
2021-07-20 09:30:00,2021-07-20 09:30:00,17280,195,0.0114135206321334,17130,17130,17400,2542
2021-07-19 17:00:00,2021-07-19 17:00:00,17085,5,0.000292740046838407,17075,17035,17190,8754
2021-07-19 16:30:00,2021-07-19 16:30:00,17080,70,0.00411522633744856,17000,16960,17080,2372
2021-07-19 16:00:00,2021-07-19 16:00:00,17010,-25,-0.00146756677428823,17030,16995,17085,1636
2021-07-19 15:30:00,2021-07-19 15:30:00,17035,45,0.00264861683343143,16980,16950,17055,852
2021-07-19 15:00:00,2021-07-19 15:00:00,16990,30,0.0017688679245283,16955,16930,17005,860
2021-07-19 14:30:00,2021-07-19 14:30:00,16960,-65,-0.00381791483113069,17030,16945,17035,666
2021-07-19 14:00:00,2021-07-19 14:00:00,17025,-30,-0.00175901495162709,17040,16925,17040,1658
2021-07-19 13:30:00,2021-07-19 13:30:00,17055,-25,-0.00146370023419204,17080,17035,17085,623
2021-07-19 13:00:00,2021-07-19 13:00:00,17080,-50,-0.00291885580852306,17125,17040,17125,925
2021-07-19 12:30:00,2021-07-19 12:30:00,17130,-45,-0.00262008733624454,17180,17085,17180,993
2021-07-19 12:00:00,2021-07-19 12:00:00,17175,-25,-0.00145348837209302,17200,17130,17225,1065
2021-07-19 11:30:00,2021-07-19 11:30:00,17200,-10,-0.000581057524694945,17215,17200,17275,709
2021-07-19 11:00:00,2021-07-19 11:00:00,17210,-100,-0.00577700751010976,17305,17210,17325,687
2021-07-19 10:30:00,2021-07-19 10:30:00,17310,105,0.00610287707061901,17210,17210,17355,1877
2021-07-19 10:00:00,2021-07-19 10:00:00,17205,-20,-0.0011611030478955,17230,17095,17240,1056
2021-07-19 09:30:00,2021-07-19 09:30:00,17225,-115,-0.0066320645905421,17145,17145,17350,1920
2021-07-16 17:00:00,2021-07-16 17:00:00,17340,40,0.0023121387283237,17295,17295,17380,7840
2021-07-16 16:30:00,2021-07-16 16:30:00,17300,-70,-0.00402993667242372,17385,17260,17390,2236
2021-07-16 16:00:00,2021-07-16 16:00:00,17370,-35,-0.00201091640333238,17405,17325,17435,2948
2021-07-16 15:30:00,2021-07-16 15:30:00,17405,50,0.00288101411696917,17350,17345,17410,2232
2021-07-16 15:00:00,2021-07-16 15:00:00,17355,45,0.00259965337954939,17310,17285,17370,1993
2021-07-16 14:30:00,2021-07-16 14:30:00,17310,15,0.000867302688638335,17305,17280,17330,890
2021-07-16 14:00:00,2021-07-16 14:00:00,17295,15,0.000868055555555556,17280,17280,17325,995
2021-07-16 13:30:00,2021-07-16 13:30:00,17280,-20,-0.00115606936416185,17295,17235,17320,983
2021-07-16 13:00:00,2021-07-16 13:00:00,17300,10,0.000578368999421631,17280,17250,17310,925
2021-07-16 12:30:00,2021-07-16 12:30:00,17290,10,0.000578703703703704,17280,17210,17345,1431
2021-07-16 12:00:00,2021-07-16 12:00:00,17280,35,0.0020295737895042,17250,17245,17290,1105
2021-07-16 11:30:00,2021-07-16 11:30:00,17245,-20,-0.00115841297422531,17275,17220,17290,1275
2021-07-16 11:00:00,2021-07-16 11:00:00,17265,85,0.00494761350407451,17180,17180,17275,1742
2021-07-16 10:30:00,2021-07-16 10:30:00,17180,35,0.00204141149023039,17145,17080,17185,3035
2021-07-16 10:00:00,2021-07-16 10:00:00,17145,-150,-0.00867302688638335,17295,17125,17310,2740
2021-07-16 09:30:00,2021-07-16 09:30:00,17295,55,0.00319025522041763,17265,17260,17495,2807
